id,filename,md5,size,state
423852d0-b0e6-4367-a17f-c5fa58745725,C484.TCGA-02-0003-10A-01D-1490-08.4_gdc_realn.bam,ae7c00cc9776967d1df35386082dc6d8,20988631894,live
6b419be7-b54b-4e2b-b350-bf0533e96741,C484.TCGA-02-0033-10A-01D-1490-08.4_gdc_realn.bam,1e2322be5e8fe2e65c658c3818a8dc27,21353152238,live
63aff381-7497-4b1f-8c21-fdf76e730e8c,C484.TCGA-02-0047-10A-01D-1490-08.4_gdc_realn.bam,dd98dae912e1c71a018f871d3e520197,18207118558,live
88d4d542-fb77-4b4d-9b01-60f48d78160d,C484.TCGA-02-0055-10A-01D-1490-08.4_gdc_realn.bam,0f57f19afb735d092ba33646a87c6d96,21195115594,live
83a0dc9b-621d-4822-ae28-01700f20442f,C484.TCGA-02-2470-10A-01D-1494-08.6_gdc_realn.bam,45a3a33c449f979f68b7fe6c567091f0,21444921828,live
4c1447fd-aa17-42d8-998c-42686e756713,C484.TCGA-02-2483-10A-01D-1494-08.6_gdc_realn.bam,8de6885942256b8393223e021d816214,19623560208,live
df30b50f-d515-486d-a200-b26fe117ca2e,C484.TCGA-02-2485-10A-01D-1494-08.6_gdc_realn.bam,4ed9872b3583e49ec2d21d89efb46fae,19158296697,live
e5bc7b12-a3cf-4fd1-8061-962b381051ca,C484.TCGA-02-2486-10A-01D-1494-08.6_gdc_realn.bam,7255679044ab9ff884aff4939922a726,21754384350,live
011b458a-6d82-4d07-ad94-8a6697329e52,C484.TCGA-06-0119-10A-01D-1490-08.6_gdc_realn.bam,6862b5db4c1f1e5186d801c57d84b4ad,16666994659,live
926cd99b-d418-44c6-b277-cccf9a1199df,C484.TCGA-06-0122-10A-01D-1490-08.5_gdc_realn.bam,9ffe2a9537342dbdbf3c5f900a5389f9,17638656682,live
7615e210-fb8a-4762-ae76-59421fa721b3,C484.TCGA-06-0124-10A-01D-1490-08.5_gdc_realn.bam,5b9dff3d54a0d413c7e9a38331bfa155,16188749574,live
1e92b2e2-c78d-40c9-8a50-ce4e3399e428,C484.TCGA-06-0125-10A-01D-1490-08.6_gdc_realn.bam,69bcb8097a59538e5c36c02592e90673,17611718669,live
34e9646a-3b4f-4a2a-9e93-184955d95c64,C484.TCGA-06-0126-10A-01D-1490-08.5_gdc_realn.bam,99c18a1673160eb8a122d940ea8e91d9,14605406019,live
3ac44968-3a3e-4688-bbc4-8eb27a8b0eaa,C484.TCGA-06-0128-10A-01D-1490-08.5_gdc_realn.bam,85c00f92755e8eb1de96ea0210cfaebc,18093917739,live
6d9ad6ab-6a04-4a77-833c-6d41d9e70f1c,C484.TCGA-06-0129-10A-01D-1490-08.5_gdc_realn.bam,5fb9fd43348e388848a88e0db66a5e55,16844911311,live
fc5c2d86-cbc7-4e9a-b465-9069c23cb202,C484.TCGA-06-0130-10A-01D-1490-08.5_gdc_realn.bam,b7e071587e6603e2858ca4c0e133c085,17556176971,live
43fdd301-7baa-4e99-80bf-96142b85f243,C484.TCGA-06-0132-10A-01D-1491-08.5_gdc_realn.bam,81b3077b0c7fee782cd926be03056b6b,17975981626,live
19b15ad9-fe93-4933-ba99-99c6e9b2f9eb,C484.TCGA-06-0137-10A-01D-1490-08.5_gdc_realn.bam,ce44647b3540447a50a835bff73ef468,16458604527,live
4152b65b-a6a0-46d9-9588-44421d558b7d,C484.TCGA-06-0139-10A-01D-1490-08.5_gdc_realn.bam,ca06d68b19c7dbdf329eadb1fe9851fa,17242223069,live
cc7e9565-2c09-461d-87ba-f78803a7308c,C484.TCGA-06-0140-10A-01D-1490-08.7_gdc_realn.bam,6da7bb2debda9d20256a8704a7befb89,14891012336,live
50f2d624-04c3-4692-a105-d43144d85e22,C484.TCGA-06-0141-10A-01D-1490-08.6_gdc_realn.bam,e582cf8fdef1b8649c8c734fecec4a5d,12589280655,live
4bffcc4c-6d10-43d1-9fcb-a6f76d69ceaa,C484.TCGA-06-0142-10A-01D-1490-08.6_gdc_realn.bam,6a4bf7d511366aca5fa1141241d4fc06,16098062130,live
74f8b659-05b2-4765-8b8e-45b396e88b4f,C484.TCGA-06-0145-10A-01D-1490-08.5_gdc_realn.bam,9854beee9e656b6e9b2d51dfd58b122d,16733695805,live
ba27c967-a39b-43ec-8fc8-70c329169195,C484.TCGA-06-0151-10A-01D-1491-08.5_gdc_realn.bam,66471436e22b0fa3bd2fcb8e1aa37c15,18570038544,live
c5825c80-364c-49e3-b6ed-755536501a48,C484.TCGA-06-0152-10A-01D-1492-08.5_gdc_realn.bam,607ebf2b0160cfe399c06b9561c6b4cc,20213253807,live
67e175a0-9f06-4457-97af-95520e0a7688,C484.TCGA-06-0154-10A-01D-1491-08.5_gdc_realn.bam,55b0c669a90a6add94e46ebda52829da,17764983812,live
12f6bac4-2d9c-4f03-8a9b-bfa766a23a37,C484.TCGA-06-0155-10A-01D-1492-08.6_gdc_realn.bam,2c98f37a28fbcaf7e7c1d1f71f1d19bd,21456366166,live
9110be05-e2f7-49a9-81ed-9d66d6f615a8,C484.TCGA-06-0157-10A-01D-1491-08.5_gdc_realn.bam,5b214ceb9beb7f13587a5e8d818f293c,18723844525,live
2102cc37-3dc1-4923-9297-04bfd32b4780,C484.TCGA-06-0158-10A-01D-1491-08.5_gdc_realn.bam,b547f3dcd41e5630e336605073427795,19302902937,live
a9083610-ed83-438b-ad6d-766a1d7a235d,C484.TCGA-06-0165-10A-01D-1491-08.5_gdc_realn.bam,74fcdb79aba7c5f7d95d6ccb8e920cae,20326507088,live
403b73c4-1d71-4383-9ada-b6aaa85e84d3,C484.TCGA-06-0166-10A-01D-1491-08.5_gdc_realn.bam,e187bd61db9ee9d4290a12db9cc8e89d,19739203514,live
32c41176-771e-4adb-ad32-459d7a1af233,C484.TCGA-06-0167-10A-01D-1491-08.5_gdc_realn.bam,7f39e12d5ce1087062017f8e9267f795,18901401398,live
2577ba86-1c34-462e-aaa7-0fe1c5691827,C484.TCGA-06-0168-10A-01D-1491-08.5_gdc_realn.bam,d20d7ea9d09a4c577ee3b5719c5daa89,19902802403,live
176cd7fc-523c-45ec-9b7b-2a6b1ceb0a66,C484.TCGA-06-0169-10A-01D-1490-08.5_gdc_realn.bam,6614bdac26c6bdc3e877b5d6530971a6,17641500829,live
ec1e490e-ed02-466c-852d-86c6223e37eb,C484.TCGA-06-0171-10A-01D-1491-08.5_gdc_realn.bam,e32a28d9ce14e655e50e41228c11969e,19362062313,live
96352cc0-428f-43df-86a3-2b9510baa94c,C484.TCGA-06-0173-10B-01D-1491-08.5_gdc_realn.bam,c5aea4cc2bbd8206558eec49b677f4f1,21089745532,live
ddf43e6b-e4dd-4b91-b145-e4e3434dc87a,C484.TCGA-06-0174-10B-01D-1491-08.7_gdc_realn.bam,ecff3a516401046c82ffba4aac3407b5,26927805511,live
9e596984-20f3-4cdf-af4c-acd7914debe6,C484.TCGA-06-0178-10B-01D-1491-08.5_gdc_realn.bam,f1a281b5393ec0506f893dbde71d5f75,18700528499,live
f026570c-e62a-452c-a0bc-0c1ca8d1d5c4,C484.TCGA-06-0184-10B-01D-1491-08.5_gdc_realn.bam,a43699466dcb2bd0b0e13ed433b6c13a,19152854209,live
fae6d535-f304-4cae-a0b7-7ced0f1b96f4,C484.TCGA-06-0185-10B-01D-1491-08.5_gdc_realn.bam,09caf95d8ee7e900234d1868e8527c1b,20371479849,live
38e0913c-2493-4c81-bf18-f488bb063eb5,C484.TCGA-06-0187-10B-01D-1491-08.5_gdc_realn.bam,b6786afbfe2cda99f8e63dabea9f1147,19897957058,live
06ef4cef-d884-48f9-a3f9-7fcd2c90cfb9,C484.TCGA-06-0188-10B-01D-1491-08.5_gdc_realn.bam,db8e69b0d11ba1cce1690f53129d7d87,20236676121,live
5c7fdf0f-a2f0-4b97-938b-048f5726ba9c,C484.TCGA-06-0189-10A-01D-1491-08.5_gdc_realn.bam,4c9d8271ccda481549329c635671e20d,18882137577,live
6b4aab07-dc12-46b4-b4d9-862c94e58cf2,C484.TCGA-06-0190-10B-01D-1491-08.16_gdc_realn.bam,4f8f60d851de47a95943caa3550be440,33719210072,live
38cf68c3-67b1-4464-8e0d-cab31d8929f4,C484.TCGA-06-0192-10A-01D-1492-08.4_gdc_realn.bam,2818e52e8a1667635773de7b26884fe7,18817382939,live
65152526-de0f-4ef8-a155-4b2d292edffd,C484.TCGA-06-0195-10A-01D-1491-08.5_gdc_realn.bam,0f76a576604d70243d1f70b3efb53b5b,17918589841,live
bca04fbe-c3e7-4057-819d-aad2e5616cf4,C484.TCGA-06-0209-10A-01D-1491-08.5_gdc_realn.bam,b00b7fdee6cffa1bf696a23015b054d2,18161423698,live
952364cc-eccf-49b6-8f9e-eb132ec455b3,C484.TCGA-06-0210-10A-01D-1491-08.5_gdc_realn.bam,fec29e7cc3fe2ceedfe8523551a4326e,17372928411,live
808916df-c028-4838-b3c7-30dde66b225b,C484.TCGA-06-0211-10A-01D-1491-08.5_gdc_realn.bam,9cf4040fca7e5b93cc3fde26e673cff1,21729500689,live
b2ccba20-2ce6-4437-a2dd-a56160315bad,C484.TCGA-06-0213-10A-01D-1491-08.5_gdc_realn.bam,efaba494a7bd9d9439ab1566d5f5d55d,19111322770,live
b2d794f4-952b-474d-a785-bd5428107d09,C484.TCGA-06-0214-10A-01D-1491-08.5_gdc_realn.bam,9cf994de117a324227c5a233103949f2,21119484251,live
14598a40-a9bb-440d-90fc-d6e5b2019ca8,C484.TCGA-06-0216-10A-01D-1492-08.4_gdc_realn.bam,f118454caf61032889bf7f93394ccbc2,18804760004,live
cc4ccfd5-7c01-4d85-9287-7cd88783a413,C484.TCGA-06-0219-10A-01D-1491-08.5_gdc_realn.bam,8f8c331e28879e1bcc6cde03cea5aea7,19719915281,live
0b5b2fd6-8d85-4813-9bf8-3d4d01735ae8,C484.TCGA-06-0221-10A-01D-1491-08.5_gdc_realn.bam,372a39a09437d32854ea4ae137b2fba2,19729549495,live
a48751b9-7b39-42d4-a759-fb0639d37878,C484.TCGA-06-0237-10A-01D-1491-08.5_gdc_realn.bam,5aec2627af1bb193d2d6f77891ca4d42,25594063981,live
13cfeb33-9043-4a44-bc78-bf7bf6b0f313,C484.TCGA-06-0238-10A-01D-1492-08.5_gdc_realn.bam,26385502f73cbd1258489114d62d471f,19835926457,live
9d109ebe-3a76-4a9e-a82b-d3dea9dbef73,C484.TCGA-06-0240-10A-01D-1491-08.5_gdc_realn.bam,7314204959c08b98c4e91ffe0283a612,19120259837,live
5ca7dfef-ec34-48fc-a474-b1803f0724f5,C484.TCGA-06-0241-10A-01D-1491-08.5_gdc_realn.bam,276518fd22defac3222e1026d3b5116a,20408590278,live
d3c42324-c1bf-4d7e-9a04-67659af2eaaa,C484.TCGA-06-0644-10A-01D-1492-08.5_gdc_realn.bam,2a1ce71fa79dd7d96eb2e31c558c42bf,18652505836,live
0155a37e-e466-42e4-ab8f-2bf2a57b0e36,C484.TCGA-06-0645-10A-01D-1492-08.5_gdc_realn.bam,7f032ba2ef68323f742cd479b2fbedd4,19970640911,live
2afe7dc6-59f8-424b-9fb1-87da14f1e0ed,C484.TCGA-06-0646-10A-01D-1492-08.5_gdc_realn.bam,fb3a5f9a683357753e219fd9b3e83451,19277908961,live
2ca13853-ea3b-4998-99e3-2c18ec19dadb,C484.TCGA-06-0648-10A-01D-1492-08.5_gdc_realn.bam,01ff0bd94fc968167ad6762bd8c95154,19766135062,live
212a33e4-fac6-4893-9b09-dd5b7619f3f6,C484.TCGA-06-0649-10A-01D-1492-08.8_gdc_realn.bam,470cbfef9cd72c36a47bd23449d37a5d,17966870142,live
e7121726-b3f0-445e-acec-8ddf47aab1c2,C484.TCGA-06-0650-10A-01D-1696-08.4_gdc_realn.bam,b6c6ce0fd254ebef780d4231069b2c16,11375279234,live
69238bd9-dd09-49a6-9d90-c3bb89385516,C484.TCGA-06-0686-10A-01D-1492-08.4_gdc_realn.bam,9c1bd3fa0433b3a284db2ca5a6848b2f,21455597301,live
e76a0292-6ace-4d11-9b40-312f195f4507,C484.TCGA-06-0743-10A-01D-1492-08.7_gdc_realn.bam,e4d27614caa41bbd290d794620820b31,19234593567,live
404a7f11-9404-4e4a-a362-89efd8a3802d,C484.TCGA-06-0744-10A-01D-1492-08.4_gdc_realn.bam,a503be18c8bc5dd787fa3e880f20e2f9,17504268053,live
871d6729-adf7-40dd-adf8-7a344cab470d,C484.TCGA-06-0745-10A-01D-1492-08.4_gdc_realn.bam,34d61ba3ae88624761e65ee05facc77b,18518569775,live
2c68ced3-c793-4adc-9ca6-df761dcb12d3,C484.TCGA-06-0747-10A-01D-1492-08.4_gdc_realn.bam,974c20a8c95b232445bc8bea0942f96a,19788666932,live
4aa7ba5e-fff3-4013-a0b5-523f463b4a3a,C484.TCGA-06-0749-10A-01D-1492-08.4_gdc_realn.bam,2c80f882e9a636af0cf760adf107eb68,19911219955,live
b4c489ca-709c-4c9c-aabb-00d8b356a695,C484.TCGA-06-0750-10A-01D-1492-08.4_gdc_realn.bam,6653d53f13d8a0140350e1e3b1bb14f2,20734056999,live
9daa22be-0b06-4106-8c5c-e59d605efa6e,C484.TCGA-06-0875-10A-01D-1492-08.4_gdc_realn.bam,a2ea7a24a6771e3c5ca6cc8e819040c7,18980025138,live
0b5f3722-36e0-4211-a4ce-a76c0fc1b08e,C484.TCGA-06-0876-10A-01D-1492-08.5_gdc_realn.bam,5ebb462d6b7b4139c38fadea8cb315e0,26797478538,live
8415b32d-3f7d-4f4d-93a7-5e3bfd8021b1,C484.TCGA-06-0877-10A-01D-1492-08.4_gdc_realn.bam,f060b6ffaad3c109c53e718cca504959,22422304960,live
efd0d666-92ff-4c07-b819-a262a089c948,C484.TCGA-06-0878-10A-01D-1492-08.4_gdc_realn.bam,977c1cb1f93e90e18894807831b2a899,19828867975,live
252058f3-5263-4219-a084-5e07b29b0c61,C484.TCGA-06-0879-10A-01D-1492-08.4_gdc_realn.bam,47b324e9a6fb0c05903d0a5160f738ae,21933020745,live
d7225619-e9de-4e93-82ef-93b7a3b03411,C484.TCGA-06-0881-10A-01D-1492-08.4_gdc_realn.bam,4772df53774a4216d94c148ca4219a7d,19620271280,live
c5ed856d-12d7-4bb6-906e-cd2a5776986d,C484.TCGA-06-0882-10A-01D-1492-08.4_gdc_realn.bam,084ad6218946cb8126c01258bfa9b511,20815474826,live
95c07ed2-ebd1-4eba-97bb-336f615aeac4,C484.TCGA-06-0939-10A-01D-1353-08.3_gdc_realn.bam,dcdb84fc9a51bb8b46caa1009df79a54,29597292312,live
