id,filename,md5,size,state
bdf1dee8-b00a-43ef-a3a1-584aaffd9596,C347.TCGA-05-4244-10A-01D-1105-08.5_gdc_realn.bam,8740c8762d8c0159cc706463e9a9914e,16091173025,live
e3aaafc0-dd51-44bb-a018-793b4e5c48fe,C347.TCGA-05-4249-10A-01D-1105-08.5_gdc_realn.bam,1fa4d7fe897eddc9b1fd2eb6a202fc98,16303157691,live
1c11eafc-57ac-48bb-ab5b-194063d52822,C347.TCGA-05-4250-10A-01D-1105-08.5_gdc_realn.bam,9ac2669b1a7184ca6c1a409e26ebc01c,16428073028,live
6185dc4d-7f9b-4a86-993d-fa87d037c239,C347.TCGA-05-4382-10A-01D-1265-08.3_gdc_realn.bam,6445b5320206d64ebea1f37270e08e36,14460470434,live
08c53474-fbc3-429c-a23c-fec066057aa5,C347.TCGA-05-4389-10A-01D-1265-08.3_gdc_realn.bam,3da2f334ae77ed23ba860f3e152f7e37,13240799086,live
96ad7f07-73b8-4d13-a4d4-6e8ad8b326fc,C347.TCGA-05-4395-10A-01D-1265-08.3_gdc_realn.bam,5605acdbbce578071032176c47adb177,12628278317,live
19e8ee19-fa42-4fa6-b766-7562d63acc2b,C347.TCGA-05-4397-10A-01D-1265-08.5_gdc_realn.bam,6abfa0f3206c1d71a9068501be366337,16071666384,live
cfb5b7c7-acb2-4648-a6a8-cbf9b8761c6c,C347.TCGA-05-4398-10A-01D-1265-08.3_gdc_realn.bam,6298f46096cbfeea2281cc98cefc0b83,14456598930,live
94ad1ef7-27dd-4cce-a372-9039f0cd0307,C347.TCGA-05-4402-10A-01D-1265-08.3_gdc_realn.bam,8b7bc71f0c5fc6b05db5b62a4ef7936a,13110350727,live
967418b1-f279-4597-a14c-f3a995aa552a,C347.TCGA-05-4403-10A-01D-1265-08.3_gdc_realn.bam,bb3dd7bf07d62adc7e58a82721cddf4b,11799785463,live
1cc555b4-0e1d-43dc-803f-844db4dd0425,C347.TCGA-05-4418-10A-01D-1265-08.3_gdc_realn.bam,58c45bb8aee56549ca3d3c160d4be316,15147442387,live
2acc920e-f29d-4a60-b9e8-7a54536ee90c,C347.TCGA-05-4420-10A-01D-1265-08.3_gdc_realn.bam,366222d0ca05ad23066caccdc5429aaf,12477068152,live
868552ef-e1e6-4758-8f74-a1899cf89fad,C347.TCGA-05-4422-10A-01D-1265-08.3_gdc_realn.bam,bab9d867f15dc1ff54ce38dfa611024b,14234692938,live
567bc567-3392-4dae-b971-b2f1146546a7,C347.TCGA-05-4426-10A-01D-1265-08.3_gdc_realn.bam,d43ac94e874caf0cd7686570d771f363,12564604694,live
df3402cb-9a1b-4639-8e70-96bea161ad26,C347.TCGA-05-4430-10A-01D-1265-08.3_gdc_realn.bam,1f26edac9d146ee2f65249fd560f31a6,13324071650,live
e47d23f5-0a2b-4a21-9794-bca64a067528,C347.TCGA-05-4432-10A-01D-1265-08.2_gdc_realn.bam,fc751fbc5cfdc30287ba8f019ef738a3,10967366572,live
