id,filename,md5,size,state
b856d0e2-939e-46b8-81ff-673d466b82c7,C347.TCGA-34-5240-10A-01D-1441-08.2_gdc_realn.bam,ba49b35da4915118f4e1aaecc69ba3ab,16388392670,live
a278a929-a763-48de-b1ba-6fd689342024,C347.TCGA-34-5241-10A-01D-1441-08.2_gdc_realn.bam,d4facfecbcc30be0772956d7852b0234,14524773670,live
379dcf39-6834-47e8-a584-d0af8eb834d5,C347.TCGA-37-3783-10A-01D-1267-08.1_gdc_realn.bam,be1683632f1b5f8db98fd11a515cfa52,25792866464,live
078b7969-0f69-412a-a728-db4c731a040b,C347.TCGA-37-3789-10A-01D-0983-08.18_gdc_realn.bam,224aee9a2eb82edc695f4a53f828ad28,23535967416,live
4a3dff7a-5330-45a2-a6f6-404f7b3fb66f,C347.TCGA-37-3792-10A-01D-0983-08.19_gdc_realn.bam,52907e3691cceb3ca32e62f11a250a91,24404838679,live
5fb0d1f0-8423-47e7-b17b-207a1576f9ad,C347.TCGA-37-4129-10A-01D-1352-08.1_gdc_realn.bam,26eab19118f97a37a018e4885609fff9,27420810595,live
46230fa3-5026-4b01-bfeb-f0c5029dbd58,C347.TCGA-37-4130-10A-01D-1352-08.1_gdc_realn.bam,394d35b117f3bc9ec682ea48aa50d701,29715099506,live
ca6d4d3d-9bcb-4eb8-afe5-1d4d5afde554,C347.TCGA-37-4132-10A-01D-1352-08.1_gdc_realn.bam,35063fba27c726c9203856d0c099820a,30112864173,live
2b506ca0-f604-4850-908b-c4a610f44940,C347.TCGA-37-4133-10A-01D-1352-08.1_gdc_realn.bam,399340fad6a19cd0d943c1002575c6d7,30292229084,live
fd406f76-c506-469c-883a-aafa4e7b4357,C347.TCGA-37-4135-10A-01D-1352-08.1_gdc_realn.bam,0d5e89121bc7b39006f121d8f1d84521,23694281469,live
b885c6a9-ec8a-4679-bb8b-8ed40851161b,C347.TCGA-37-4141-10A-01D-1352-08.1_gdc_realn.bam,7281d83a5a0f9d2e42e5ddf29ad9d0f8,28712013260,live
07218202-2cd3-4db1-93e7-071879e36f27,C347.TCGA-43-3394-10A-01D-0983-08.17_gdc_realn.bam,c490919f8e53a736f19b852c884936f3,23814687087,live
d779d45d-b025-4da8-aaf8-fe75373580bb,C347.TCGA-43-3920-10A-01D-0983-08.16_gdc_realn.bam,d7862303d58bb0ba809919e305cce573,22703300345,live
73799ddf-19c7-4d02-a8f4-2a857d76ace1,C347.TCGA-46-3765-10A-01D-0983-08.18_gdc_realn.bam,481a8695ebc749212cd3e74919e17044,23242090721,live
d5a40ec8-ebab-49bb-83d0-c82e1e8dd60e,C347.TCGA-46-3766-10A-01D-0983-08.15_gdc_realn.bam,7eb8a48c921f4e202005d0a107794fce,24452224077,live
df5d9910-b28b-4168-b183-d7f854be0715,C347.TCGA-46-3767-10A-01D-0983-08.19_gdc_realn.bam,8991cbc48dba2e9e6eb10d921069f84b,22605563128,live
61a13ad9-8196-4aff-bec2-f13f5a58020b,C347.TCGA-46-3768-10A-01D-0983-08.18_gdc_realn.bam,ecb898135c6cb5de0929fa425dd8fc5c,21875792350,live
6fc3fce3-9bb7-44c9-a312-2061e395cb42,C347.TCGA-46-3769-10A-01D-0983-08.17_gdc_realn.bam,5dbe5ca6adc3aa387d8465d3783087ea,21681818676,live
766dcedd-c541-4085-9dd3-37c50e229cdb,C347.TCGA-63-5128-10A-01D-1441-08.2_gdc_realn.bam,a069aef34524a2cd46dcbdc7788cc504,14634155711,live
5bd6311a-9ce1-46a8-a978-1ef0b179cc7f,C347.TCGA-63-5131-10A-01D-1441-08.2_gdc_realn.bam,6590095430046ec503b44a823a77a986,15716783344,live
11cea039-1e47-40da-8e97-66bfbfd5a49e,C508.TCGA-21-1081-10B-01D-1521-08.2_gdc_realn.bam,6efde20db37459fdf1b536b33dadb733,26129449050,live
061264b2-d8dc-483b-a6d2-28652bbfd9e1,C508.TCGA-21-1082-10B-01D-1521-08.3_gdc_realn.bam,1a69067d06574a770c1eb01ade4132b5,20166876132,live
417f9acb-f986-4471-bb34-3cd9947e1e4f,C508.TCGA-21-5782-10A-01D-1632-08.1_gdc_realn.bam,b9d9c58611417618d36cc4a7ce7407d0,8492443760,live
1987313c-2050-489b-8289-2a309eaf5f16,C508.TCGA-21-5784-10A-01D-1632-08.1_gdc_realn.bam,de5a7e133dea5f445aa0049b8e375f58,8100743233,live
c5884ae2-a06f-42c6-95f2-c6260da48431,C508.TCGA-21-5786-10A-01D-1632-08.1_gdc_realn.bam,9bb78387824826a77b1960bdd7021ecd,8844289206,live
55778323-25b8-497a-8867-8379c1643394,C508.TCGA-21-5787-10A-01D-1632-08.1_gdc_realn.bam,4beb64160c3a80b70ebffcb1674953ef,8450398091,live
460ac92d-9c7b-473e-ba2d-46ce2cb4f860,C508.TCGA-21-A5DI-10A-01D-A26K-08.3_gdc_realn.bam,1c9215429b4e077b3f794dfb98a6790a,8009211776,live
3450d026-6a6d-4f51-ab1d-aac0ebdb4e14,C508.TCGA-22-A5C4-10A-01D-A27N-08.3_gdc_realn.bam,c3e9587c6e3c77b24265730d0076c401,6336680721,live
4dfab4a1-490b-43fa-86e2-5783d24a8a4d,C508.TCGA-33-A4WN-10A-01D-A25L-08.2_gdc_realn.bam,023dcbe3e9e01af361ce3deb0a48f8b4,9180400942,live
d619fcd8-ee00-4225-b43e-e1f0b3c7638e,C508.TCGA-33-A5GW-10A-01D-A27N-08.3_gdc_realn.bam,19222148f730824524a420d10d0b39bb,8658820145,live
10ed2c08-1fd8-4e2d-89c9-efcad9b4749f,C508.TCGA-34-5231-10A-01D-1817-08.2_gdc_realn.bam,0973f2307cdacf255842e248309bd29b,14323832108,live
99258da1-4329-4beb-9462-afb2feb1a370,C508.TCGA-34-5232-10A-01D-1817-08.2_gdc_realn.bam,b29e6ce4c7c487167b146b115200bbee,13369685483,live
1573502c-44a3-451c-9c65-2eabe45cc52d,C508.TCGA-34-5234-10A-01D-1632-08.1_gdc_realn.bam,b430d3c23427d055893f42269ccc70ce,8506257970,live
f4fbdce9-18e6-4309-a00c-ab6192687da6,C508.TCGA-34-5236-10A-01D-1817-08.2_gdc_realn.bam,c38bbded111525b10577bd6aec5e23d7,12393845449,live
eae39b17-6f21-4d6d-a1fa-04d8a104f447,C508.TCGA-34-5239-10A-01D-1817-08.2_gdc_realn.bam,5197d78eb266ba842104c555d2b42225,12513346638,live
9a51403b-83d4-4d77-b78a-f5662711d033,C508.TCGA-34-5927-10A-01D-1817-08.2_gdc_realn.bam,c87a2fe9b702d5880bb544805a3c0a08,13502003944,live
2dadf299-49d6-46f0-ba0e-77d0743c4aa7,C508.TCGA-34-5928-10A-01D-1817-08.2_gdc_realn.bam,6f003078a9a8840e739378e6660ae9f4,12410252978,live
5616d33a-0f6e-4f08-8d74-e8f69769b664,C508.TCGA-34-7107-10A-01D-1945-08.2_gdc_realn.bam,b1115fd8187d63e510b3be8dd29eceb8,9024687688,live
91cae84f-0192-43dd-a0cf-9c9317ef2f29,C508.TCGA-34-8454-10A-01D-2323-08.2_gdc_realn.bam,c1c2a9a9beb0538d5acb6f3e2217c9d4,12879000091,live
bc44b8e6-d460-4373-a59d-5412d653c69b,C508.TCGA-34-8455-10A-01D-2323-08.2_gdc_realn.bam,1be6a522df8f07ab65e40927166f4afa,13154677255,live
c81d4687-428e-438a-a29e-a070d078aaf2,C508.TCGA-34-8456-10A-01D-2323-08.1_gdc_realn.bam,b51366165a1a3508e1365006e6ef75ea,8567370894,live
a43444c6-d82a-40cc-bb4e-c3b691a7f2ec,C508.TCGA-34-A5IX-10A-01D-A27N-08.3_gdc_realn.bam,c13b547b40b919e1a80e39de0c855f75,10417813004,live
